"YEAR","CASEID","METRO","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","HH_NUMADULTS","PERNUM","LINENO","WT20","AGE","SEX","RACE","MARST","EDUCYRS","MULTJOBS","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","KIDUND18","KIDUND1","COVIDTELEW","ACT_HHACT"
2020,20200504201975,4,14,2,1,0,1,0,2,1,1,5447117.773242,64,2,100,1,217,99,99,9999,99999.99,1,0,0,99,450
2020,20200504201982,2,15,2,1,0,1,0,2,1,1,6857295.090339,71,1,100,1,214,99,99,9999,99999.99,1,0,0,99,420
2020,20200504201983,1,7,2,1,0,1,0,2,1,1,1.0569430019247E7,53,1,110,4,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200504201993,1,12,1,2,0,1,0,1,1,1,2691280.745029,40,1,100,4,217,99,99,9999,99999.99,3,0,0,99,75
2020,20200504201998,1,16,2,2,0,1,0,2,1,1,6377852.025957,37,1,100,1,217,99,99,9999,99999.99,1,0,0,99,240
2020,20200504202003,2,16,3,2,1,1,1,2,1,1,3073518.219261,34,2,100,1,320,0,1,50,2884.61,1,1,0,99,0
2020,20200504202004,2,16,3,1,0,1,0,3,1,1,8830145.884435,60,2,100,1,217,0,1,45,2884.61,1,0,0,99,15
2020,20200504202009,1,15,3,1,1,1,2,1,1,1,3115102.893441,42,2,131,5,214,0,1,40,600.0,3,1,0,99,220
2020,20200504202017,3,13,2,1,0,1,0,2,1,1,1.2337477812272E7,44,1,100,1,216,0,1,40,1000.0,1,0,0,99,60
2020,20200504202022,1,15,4,2,1,1,2,2,1,1,2920692.042035,42,2,131,1,316,0,1,38,2538.46,1,1,0,99,0
2020,20200504202027,1,15,2,2,0,1,0,2,1,1,1.2512415668474E7,80,1,100,1,217,99,99,9999,99999.99,1,0,0,99,60
2020,20200504202039,3,6,2,1,0,5,0,2,1,1,5681334.715472,32,1,110,6,112,99,99,9999,99999.99,3,0,0,99,120
2020,20200504202044,2,6,1,1,0,1,0,1,1,1,5704173.604354,56,2,100,4,213,99,99,9999,99999.99,3,0,0,99,486
2020,20200504202053,1,16,1,1,0,1,0,1,1,1,1972572.097683,69,1,100,4,316,99,99,9999,99999.99,3,0,0,99,0
2020,20200504202069,1,1,3,2,1,1,2,1,1,1,6401806.29113,27,2,110,6,111,99,99,9999,99999.99,3,1,1,99,20
2020,20200504202073,3,14,1,1,0,1,0,1,1,1,8586920.069944,35,1,100,6,217,0,1,70,1500.0,3,0,0,99,15
2020,20200504202080,1,12,2,2,0,1,0,2,1,1,4464531.713743,28,1,110,6,112,99,99,9999,99999.99,2,0,0,99,360
2020,20200504202082,2,11,2,1,0,1,0,2,1,1,1.8673169177585E7,47,2,100,4,112,0,1,40,788.46,3,0,0,99,33
2020,20200504202088,2,6,1,1,0,1,0,1,1,1,4534706.918752,85,2,100,4,213,99,99,9999,99999.99,3,0,0,99,180
2020,20200504202089,2,14,3,1,1,1,1,2,1,1,5665801.876178,40,2,100,1,214,0,1,40,1198.07,1,1,0,99,60
2020,20200504202091,2,9,3,2,1,1,2,1,1,1,2080453.041249,27,2,100,6,111,0,2,30,300.0,3,1,0,99,40
2020,20200504202107,2,16,3,1,1,1,1,2,1,1,5237249.720912,32,2,131,1,316,0,1,42,2884.61,1,1,1,99,350
2020,20200504202129,1,15,1,1,0,1,0,1,1,1,4518566.760383,75,1,100,4,217,0,2,30,99999.99,3,0,0,99,30
2020,20200504202131,5,16,4,1,1,1,2,2,1,1,7118415.554347,43,1,100,1,217,0,1,40,1634.61,1,1,0,99,30
2020,20200504202132,4,8,2,1,0,5,0,2,1,1,5451919.654596,64,1,100,1,105,99,99,9999,99999.99,1,0,0,99,180
2020,20200504202140,3,10,6,1,1,1,2,4,1,1,5861436.558292,69,1,100,1,112,99,99,9999,99999.99,1,0,0,99,225
2020,20200504202144,4,5,1,1,0,1,0,1,1,1,3359724.078218,64,1,100,3,217,99,99,9999,99999.99,3,0,0,99,491
2020,20200504202154,1,10,2,2,1,1,1,1,1,1,3762563.188736,50,2,100,4,112,0,1,40,520.0,3,1,0,99,135
2020,20200504202155,1,13,3,1,0,1,0,3,1,1,1.5522084213746E7,54,1,100,1,112,0,1,40,440.0,1,0,0,99,0
2020,20200504202166,2,6,1,2,0,1,0,1,1,1,4910580.751846,66,1,110,4,111,99,99,9999,99999.99,3,0,0,99,10
2020,20200504202170,4,14,2,1,0,1,0,2,1,1,1.1043461372547E7,59,1,100,1,112,0,1,40,1826.92,1,0,0,99,0
2020,20200504202172,2,3,2,2,0,1,0,2,1,1,9059594.58661,52,1,100,1,112,99,99,9999,99999.99,1,0,0,99,420
2020,20200504202174,1,14,2,2,0,1,0,2,1,1,1.4806214252141E7,26,1,100,6,217,0,1,50,1846.15,3,0,0,99,0
2020,20200504202199,1,14,2,2,0,1,0,2,1,1,1.3994235339833E7,31,2,100,1,316,0,1,35,99999.99,1,0,0,99,95
2020,20200504202203,4,11,4,1,1,1,2,2,1,1,5760275.102069,29,2,100,1,217,99,99,9999,99999.99,1,1,0,99,155
2020,20200504202222,1,14,1,1,0,1,0,1,1,1,2826166.488463,47,2,110,6,321,0,1,40,1961.53,3,0,0,99,0
2020,20200504202229,4,8,2,1,0,5,0,2,1,1,4893914.437369,79,2,100,1,112,99,99,9999,99999.99,1,0,0,99,320
2020,20200504202234,4,10,4,1,0,1,0,4,1,1,1.1125736569086E7,72,2,100,1,111,99,99,9999,99999.99,1,0,0,99,85
2020,20200504202241,1,16,2,2,0,1,0,2,1,1,1.3605367642855E7,34,1,100,6,316,99,99,9999,99999.99,3,0,0,99,0
2020,20200504202250,3,7,3,2,1,1,2,1,1,1,5643788.627417,49,2,110,4,214,0,1,40,420.0,3,1,0,99,120
2020,20200504202253,4,15,2,2,0,1,0,2,1,1,1.6554070540527E7,29,1,100,1,112,1,1,140,1900.0,1,0,0,99,0
2020,20200504202256,1,12,1,1,0,1,0,1,1,1,3844681.981064,40,1,100,6,214,0,1,45,1130.0,3,0,0,99,90
2020,20200504202266,2,3,2,1,1,1,1,1,1,1,3862447.497759,49,1,100,5,107,0,1,35,99999.99,3,1,0,99,570
2020,20200504202267,1,5,4,1,1,1,1,3,1,1,5048805.643077,66,1,100,4,111,99,99,9999,99999.99,3,0,0,99,10
2020,20200504202271,2,8,1,2,0,1,0,1,1,1,1.140950503036E7,26,1,100,6,217,1,2,30,441.17,3,0,0,99,0
2020,20200504202282,1,11,1,1,0,1,0,1,1,1,1545307.246785,80,2,100,3,217,99,99,9999,99999.99,3,0,0,99,267
2020,20200504202283,2,6,5,2,1,1,1,4,1,1,2.7461906889125E7,39,2,100,4,111,0,1,35,350.0,3,1,0,99,0
2020,20200504202284,2,12,2,1,0,5,0,2,1,1,5540878.394864,59,1,100,1,112,0,1,70,1200.0,1,0,0,99,510
2020,20200504202292,3,14,2,1,0,1,0,2,1,1,4112247.668898,79,2,100,1,112,99,99,9999,99999.99,1,0,0,99,167
2020,20200504202294,2,16,3,1,1,1,1,2,1,1,5384725.688899,38,2,100,1,321,0,1,40,2826.92,1,1,0,99,0
2020,20200505200133,2,16,4,1,0,1,0,4,1,1,1.6153534537392E7,23,2,100,6,217,99,99,9999,99999.99,3,0,0,99,60
2020,20200505200179,3,9,1,2,0,1,0,1,1,1,4643906.524253,25,1,131,2,217,99,99,9999,99999.99,3,0,0,99,20
2020,20200505200180,4,16,3,1,0,1,0,3,1,1,3.325863749188E7,23,2,100,6,217,0,1,38,1038.46,3,0,0,99,140
2020,20200505200247,1,15,2,1,0,1,0,2,1,1,2.6348767449499E7,23,1,100,6,217,99,99,9999,99999.99,3,0,0,99,10
2020,20200505200324,1,1,7,2,1,1,6,1,1,1,3464356.646922,17,2,110,6,110,99,99,9999,99999.99,3,0,0,99,180
2020,20200505200500,4,14,2,1,0,1,0,2,1,1,4659256.032022,69,1,100,1,316,99,99,9999,99999.99,1,0,0,99,579
2020,20200505200649,2,13,1,2,0,1,0,1,1,1,7136030.654946,55,1,110,6,214,0,1,48,1250.0,3,0,0,99,0
2020,20200505200659,1,16,8,1,1,1,4,4,1,1,7064212.578155,72,1,100,1,316,99,99,9999,99999.99,1,0,0,99,40
2020,20200505200665,3,15,3,1,0,1,0,3,1,1,8191492.053389,54,2,100,1,112,0,1,40,1230.76,1,0,0,99,105
2020,20200505200684,2,11,2,1,0,1,0,2,1,1,5661814.21714,53,2,100,1,213,0,1,40,1150.0,1,0,0,99,256
2020,20200505200700,1,16,1,2,0,1,0,1,1,1,3670883.770994,34,2,100,2,321,0,1,60,2884.61,3,0,0,99,260
2020,20200505200724,1,16,6,1,1,1,4,2,1,1,6198004.713803,38,2,100,1,316,0,2,15,1000.0,1,1,1,99,280
2020,20200505200726,2,2,1,2,0,1,0,1,1,1,6948728.510978,55,1,100,4,111,99,99,9999,99999.99,3,0,0,99,7
2020,20200505200755,2,11,1,2,0,1,0,1,1,1,3653520.671788,56,1,100,2,111,0,1,40,911.0,3,0,0,99,510
2020,20200505200771,1,9,2,2,0,1,0,2,1,1,2.4758217940967E7,29,1,100,6,217,0,1,45,570.0,2,0,0,99,30
2020,20200505200871,4,12,2,1,0,1,0,2,1,1,3715832.994826,79,2,100,1,217,99,99,9999,99999.99,1,0,0,99,410
2020,20200505200874,1,10,4,2,1,1,2,2,1,1,1.0464101910443E7,39,2,100,1,214,0,1,40,440.0,1,1,0,99,30
2020,20200505200878,2,14,1,1,0,1,0,1,1,1,3727066.092337,56,2,100,4,215,0,1,40,1557.69,3,0,0,99,195
2020,20200505200916,1,16,2,2,0,1,0,2,1,1,7481186.511385,28,1,100,1,316,0,1,50,1365.38,1,0,0,99,45
2020,20200505200939,4,14,4,1,1,1,2,2,1,1,8262629.363938,32,2,100,1,112,0,2,20,290.0,1,1,0,99,130
2020,20200505200951,2,12,2,1,1,1,1,1,1,1,3483198.891274,35,2,100,6,213,0,1,40,1076.92,3,1,0,99,120
2020,20200505200955,2,14,7,1,1,1,2,5,1,1,2.4518460043553E7,61,1,110,4,112,99,99,9999,99999.99,3,1,0,99,0
2020,20200505200989,1,11,1,1,0,5,0,1,1,1,4281773.304034,85,2,100,3,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200505201022,4,6,2,1,0,1,0,2,1,1,5815732.215095,70,1,100,1,109,99,99,9999,99999.99,1,0,0,99,210
2020,20200505201040,2,9,1,1,0,1,0,1,1,1,3095337.522009,78,2,100,3,112,99,99,9999,99999.99,3,0,0,99,310
2020,20200505201047,2,8,4,2,1,1,2,2,1,1,1.147413307366E7,38,2,100,1,213,0,2,5,27.69,1,1,0,99,250
2020,20200505201049,2,12,2,1,0,1,0,2,1,1,4997255.212054,69,2,100,3,112,0,1,55,99999.99,3,0,0,99,0
2020,20200505201104,3,8,2,1,0,1,0,2,1,1,3050372.642448,70,2,100,1,102,99,99,9999,99999.99,1,0,0,99,200
2020,20200505201157,2,11,1,1,0,1,0,1,1,1,3582369.875191,29,1,100,6,217,0,1,40,1057.69,3,0,0,99,270
2020,20200505201161,1,2,1,1,0,1,0,1,1,1,1772202.13992,68,2,110,4,214,99,99,9999,99999.99,3,0,0,99,40
2020,20200505201199,3,9,1,1,0,1,0,1,1,1,2756081.666974,66,1,100,4,112,99,99,9999,99999.99,3,0,0,99,720
2020,20200505201208,1,15,4,1,1,1,2,2,1,1,7708168.645499,44,2,100,1,112,0,1,42,826.92,1,1,0,99,80
2020,20200505201209,2,15,6,1,1,1,4,2,1,1,2951903.406149,39,1,100,1,316,0,1,45,1903.84,1,1,1,99,150
2020,20200505201274,1,12,4,2,1,1,1,3,1,1,1.1028592132248E7,55,1,100,1,112,0,1,40,711.53,1,1,0,99,0
2020,20200505201290,2,12,3,1,1,1,1,2,1,1,3472821.956751,31,1,100,6,112,0,2,30,99999.99,2,1,0,99,330
2020,20200505201292,2,15,4,1,1,1,2,2,1,1,4101685.752472,51,2,100,1,112,99,99,9999,99999.99,1,1,0,99,550
2020,20200505201307,2,12,2,1,0,5,0,2,1,1,7680707.671452,72,1,100,1,217,99,99,9999,99999.99,1,0,0,99,75
2020,20200505201378,2,16,2,1,0,1,0,2,1,1,9128049.631474,60,2,100,1,316,0,1,40,288.0,1,0,0,99,70
2020,20200505201406,4,5,1,1,0,1,0,1,1,1,1569256.614244,72,2,100,4,214,99,99,9999,99999.99,3,0,0,99,405
2020,20200505201407,2,15,3,1,1,1,1,2,1,1,3692300.489702,43,2,100,1,321,0,2,32,2884.61,1,1,0,99,720
2020,20200505201463,1,10,4,1,0,1,0,4,1,1,9575570.781665,60,1,100,1,107,0,2,32,99999.99,1,0,0,99,97
2020,20200505201464,3,9,2,1,0,1,0,2,1,1,4329103.448968,67,2,100,1,112,0,2,5,99999.99,1,0,0,99,360
2020,20200505201482,1,6,2,2,0,1,0,2,1,1,5058250.087018,57,2,110,4,107,99,99,9999,99999.99,3,0,0,99,60
2020,20200505201491,2,6,1,2,0,1,0,1,1,1,4610326.112767,48,1,100,4,112,99,99,9999,99999.99,3,0,0,99,200
2020,20200505201500,4,13,1,2,0,1,0,1,1,1,2891114.992837,47,1,100,6,217,1,1,60,865.38,3,0,0,99,120
2020,20200505201525,2,2,6,2,0,1,0,6,1,1,3.0644712675241E7,63,2,100,1,102,99,99,9999,99999.99,1,0,0,99,40
2020,20200505201562,1,3,1,2,0,1,0,1,1,1,3309632.075421,72,2,100,3,105,99,99,9999,99999.99,3,0,0,99,60
2020,20200505201566,2,13,2,2,0,1,0,2,1,1,9574954.250315,36,1,100,1,217,1,1,60,700.0,1,0,0,99,60
2020,20200505201597,2,9,2,1,0,1,0,2,1,1,6196035.766838,73,1,100,1,213,99,99,9999,99999.99,1,0,0,99,190
2020,20200505201616,3,9,2,2,1,1,1,1,1,1,3501354.917187,55,1,100,6,107,0,1,40,590.0,3,1,0,99,45
2020,20200505201658,3,16,3,1,1,1,1,2,1,1,1.0459307892477E7,29,2,100,1,316,0,1,40,2000.0,1,1,0,99,160
2020,20200505201679,1,8,3,1,0,1,0,3,1,1,4460870.55842,53,2,132,1,112,99,99,9999,99999.99,1,0,0,99,705
2020,20200505201698,2,16,2,1,0,1,0,2,1,1,7107184.645708,60,2,100,1,217,0,2,10,99999.99,1,0,0,99,410
2020,20200505201753,3,15,2,1,0,1,0,2,1,1,1938566.595837,76,2,110,1,316,99,99,9999,99999.99,1,0,0,99,440
2020,20200505201764,4,15,5,1,1,1,2,3,1,1,5142180.72253,67,1,100,3,216,99,99,9999,99999.99,3,0,0,99,455
2020,20200505201768,2,16,4,1,1,1,2,2,1,1,7067318.656809,54,1,100,1,316,0,2,23,760.86,1,1,0,99,165
2020,20200505201819,4,11,1,2,0,1,0,1,1,1,5490935.013027,29,1,100,6,316,99,99,9999,99999.99,3,0,0,99,90
2020,20200505201849,2,14,3,1,0,5,0,3,1,1,1.1831355372789E7,62,1,100,1,109,0,1,40,1012.4,1,0,0,99,90
2020,20200505201866,1,11,3,2,1,1,2,1,1,1,1912174.076152,35,2,100,4,112,0,1,40,618.4,3,1,0,99,135
2020,20200505201881,3,10,2,2,0,5,0,2,1,1,3711861.015241,33,1,100,1,214,0,1,40,865.0,1,0,0,99,20
2020,20200505201911,1,9,4,1,1,1,2,2,1,1,1.5497731830726E7,39,1,100,1,112,0,1,48,548.0,1,1,0,99,0
2020,20200505201939,2,8,1,2,0,1,0,1,1,1,2471696.473429,66,1,100,2,112,99,99,9999,99999.99,3,0,0,99,55
2020,20200505201940,1,8,2,2,1,1,1,1,1,1,2767615.577228,28,2,100,5,112,0,1,36,550.0,3,1,0,99,0
2020,20200505201976,2,10,1,2,0,1,0,1,1,1,2126586.795868,51,2,110,6,112,0,1,40,600.0,3,0,0,99,90
2020,20200505201995,2,12,1,1,0,1,0,1,1,1,3662423.536004,73,1,100,4,112,99,99,9999,99999.99,3,0,0,99,30
2020,20200505202066,2,6,1,2,0,1,0,1,1,1,2781816.583383,73,2,100,3,214,99,99,9999,99999.99,3,0,0,99,31
2020,20200505202071,2,12,3,2,1,1,2,1,1,1,2952412.889776,44,1,110,4,217,0,1,40,99999.99,3,1,0,99,0
2020,20200505202086,2,15,2,1,0,1,0,2,1,1,7233569.278521,29,1,131,1,316,0,1,40,1230.76,1,0,0,99,90
2020,20200505202187,1,10,8,1,1,1,4,4,1,1,7823441.610301,65,1,100,1,102,0,1,47,580.0,1,0,0,99,0
2020,20200505202218,4,13,2,1,0,1,0,2,1,1,4624596.079702,68,1,100,1,217,99,99,9999,99999.99,1,0,0,99,60
2020,20200505202238,3,5,2,1,0,1,0,2,1,1,5724130.82449,57,1,100,1,112,0,1,45,1200.0,1,0,0,99,120
2020,20200505202304,2,4,1,2,0,1,0,1,1,1,1591710.91997,70,2,110,4,112,99,99,9999,99999.99,3,0,0,99,60
2020,20200505202326,4,16,2,1,0,5,0,2,1,1,2.0016013162283E7,65,2,100,4,112,99,99,9999,99999.99,2,0,0,99,0
2020,20200505202327,1,9,2,1,1,1,1,1,1,1,4240863.203955,48,2,100,4,213,0,1,40,615.38,3,1,0,99,520
2020,20200505202345,2,15,1,1,0,1,0,1,1,1,2386068.668239,80,1,100,3,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200603200346,3,15,4,1,1,1,1,3,1,1,1.0110752104245E7,20,2,100,6,213,0,2,30,250.0,3,0,0,99,0
2020,20200603200646,1,13,1,2,0,1,0,1,1,1,3904295.586627,44,1,100,4,111,0,1,40,961.53,3,0,0,99,0
2020,20200603200703,2,15,2,1,0,1,0,2,1,1,6463068.34691,45,2,131,1,217,0,1,40,1711.53,1,0,0,99,95
2020,20200603200753,1,12,4,1,1,1,2,2,1,1,3312375.885717,42,1,100,1,217,0,1,40,1442.3,1,1,1,99,50
2020,20200603200783,2,13,3,1,0,1,0,3,1,1,1.4586349030837E7,61,1,100,1,214,0,1,40,960.0,1,0,0,99,120
2020,20200603200915,4,14,4,1,1,1,1,3,1,1,3397288.918468,71,2,100,1,112,99,99,9999,99999.99,1,0,0,99,600
2020,20200603200917,2,5,2,1,0,1,0,2,1,1,2.5244122693892E7,56,2,100,4,112,99,99,9999,99999.99,1,0,0,99,470
2020,20200603200946,1,12,3,2,1,1,1,2,1,1,6248670.176541,31,2,100,6,112,99,99,9999,99999.99,2,1,0,99,165
2020,20200603201104,3,11,1,2,0,1,0,1,1,1,1.4837826759038E7,27,2,100,6,112,0,1,40,800.0,3,0,0,99,0
2020,20200603201367,2,16,4,1,1,1,1,3,1,1,7525328.2834,53,2,100,1,112,0,1,40,1384.61,1,1,0,99,105
2020,20200603201526,4,13,2,1,0,1,0,2,1,1,1.1834586132472E7,55,1,100,1,214,0,1,48,1115.38,1,0,0,99,0
2020,20200603201668,4,13,4,1,1,1,2,2,1,1,5217551.811461,48,2,100,1,214,0,2,20,247.5,1,1,0,99,540
2020,20200603201979,3,15,4,1,1,1,1,3,1,1,9019892.861582,59,1,100,1,217,0,1,60,1269.23,1,1,0,99,60
2020,20200603202017,2,16,2,1,0,1,0,2,1,1,1.2033750517838E7,31,2,100,1,316,0,1,40,1442.3,1,0,0,99,120
2020,20200603202133,4,13,5,1,1,1,3,2,1,1,4418675.178307,29,2,100,1,217,99,99,9999,99999.99,1,1,0,99,270
2020,20200603202150,3,15,2,1,0,1,0,2,1,1,1.6170645382938E7,59,2,100,1,112,0,1,40,800.0,1,0,0,99,45
2020,20200603202262,3,14,2,1,0,1,0,2,1,1,5291325.537917,74,1,100,1,214,99,99,9999,99999.99,1,0,0,99,304
2020,20200604200056,3,7,1,1,0,1,0,1,1,1,8592583.678086,85,2,201,3,111,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200060,1,16,5,1,1,1,2,3,1,1,1.1737742949897E7,16,2,100,2,109,0,2,10,140.0,3,0,0,99,0
2020,20200604200095,4,14,3,1,0,1,0,3,1,1,1.318761516936E7,75,2,100,1,316,99,99,9999,99999.99,1,0,0,99,440
2020,20200604200125,2,11,2,1,0,1,0,2,1,1,1.9331958228526E7,73,1,100,1,217,99,99,9999,99999.99,1,0,0,99,120
2020,20200604200135,4,10,3,2,0,1,0,2,1,1,7.5643715443822E7,47,2,110,6,112,99,99,9999,99999.99,2,0,0,99,0
2020,20200604200146,4,13,2,1,0,1,0,2,1,1,8225210.459653,72,1,100,1,217,99,99,9999,99999.99,1,0,0,99,121
2020,20200604200152,2,13,8,1,1,1,3,5,1,1,5.6163900541225E7,34,1,100,1,217,0,1,40,2576.92,1,1,0,99,150
2020,20200604200158,1,11,2,1,0,1,0,2,1,1,1.5883432546547E7,80,1,110,1,321,99,99,9999,99999.99,1,0,0,99,0
2020,20200604200161,3,10,1,1,0,1,0,1,1,1,1.8498654301335E7,80,1,110,3,112,99,99,9999,99999.99,3,0,0,99,170
2020,20200604200169,2,14,5,1,1,1,3,2,1,1,2.2131125439281E7,16,2,100,6,110,99,99,9999,99999.99,3,0,0,99,10
2020,20200604200195,2,14,4,2,1,1,2,2,1,1,2.2887590770826E7,16,2,100,6,109,99,99,9999,99999.99,3,0,0,99,10
2020,20200604200200,2,9,4,2,0,1,0,4,1,1,3.5288981475428E7,22,1,100,6,112,0,1,38,495.0,3,0,0,99,0
2020,20200604200201,3,13,3,1,1,1,1,2,1,1,2.9978069247927E7,20,2,100,6,214,1,1,48,617.5,3,0,0,99,210
2020,20200604200206,1,15,5,1,1,1,3,2,1,1,3745866.585461,15,2,100,6,107,99,99,9999,99999.99,3,0,0,99,60
2020,20200604200218,1,15,3,1,0,1,0,3,1,1,1.004068862993E7,24,2,100,6,217,0,2,32,480.0,3,0,0,99,0
2020,20200604200220,2,16,5,1,1,1,2,3,1,1,4.4295130125748E7,17,2,100,6,111,0,2,20,260.0,3,0,0,99,0
2020,20200604200223,2,16,4,1,1,1,1,3,1,1,2.095497586244E7,19,1,100,6,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200224,1,12,3,1,1,1,1,2,1,1,6445904.352705,15,1,131,5,109,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200225,2,12,2,2,0,1,0,2,1,1,9975924.76731,24,1,100,1,112,0,1,40,1000.0,2,0,0,99,60
2020,20200604200230,2,14,4,1,1,1,2,2,1,1,4913783.194948,17,1,100,6,110,99,99,9999,99999.99,3,0,0,99,170
2020,20200604200238,1,7,4,2,1,1,1,3,1,1,2.9516748314403E7,17,2,100,6,111,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200241,2,15,4,1,1,1,1,3,1,1,6759752.798381,18,1,100,6,111,1,1,45,600.0,3,0,0,99,0
2020,20200604200252,4,4,1,2,0,1,0,1,1,1,1.24879356398E7,23,2,100,6,214,0,1,43,540.0,3,0,0,99,0
2020,20200604200258,2,15,5,1,1,1,1,4,1,1,4.4355972867278E7,17,2,100,6,110,0,2,20,125.0,3,0,0,99,60
2020,20200604200275,1,9,3,2,1,1,1,2,1,1,7818868.982219,23,2,100,1,112,0,2,32,1000.0,1,1,0,99,20
2020,20200604200279,1,9,1,1,0,1,0,1,1,1,6860148.219878,23,2,100,6,213,0,2,20,538.46,3,0,0,99,17
2020,20200604200280,2,7,2,2,0,1,0,2,1,1,5556260.530501,20,1,100,6,213,99,99,9999,99999.99,3,0,0,99,165
2020,20200604200289,4,10,7,1,1,5,3,4,1,1,8265339.400242,20,1,100,6,214,0,1,40,270.0,3,0,0,99,0
2020,20200604200293,1,13,4,2,1,1,3,1,1,1,2447902.635974,16,1,100,6,109,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200294,3,13,2,2,0,1,0,2,1,1,7391326.217109,25,2,100,6,217,0,1,40,673.07,3,0,0,99,0
2020,20200604200302,1,16,4,1,1,1,1,3,1,1,3.4633572145348E7,16,1,110,6,110,99,99,9999,99999.99,3,0,0,99,300
2020,20200604200304,2,15,3,2,0,1,0,3,1,1,2.2630141805875E7,19,1,100,6,112,0,2,20,244.8,3,0,0,99,30
2020,20200604200308,1,15,2,1,0,1,0,2,1,1,5427428.478386,23,1,110,6,214,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200309,2,14,4,1,1,1,2,2,1,1,5395151.587866,16,1,100,6,109,99,99,9999,99999.99,3,0,0,99,10
2020,20200604200315,1,12,6,2,1,1,4,2,1,1,7624491.485845,22,2,100,6,112,99,99,9999,99999.99,2,1,1,99,425
2020,20200604200316,2,14,5,1,0,1,0,5,1,1,3.2042279423304E7,23,2,100,6,215,99,99,9999,99999.99,3,0,0,99,120
2020,20200604200318,2,14,4,1,1,1,1,3,1,1,1.4969795680338E7,16,1,202,6,110,0,2,9995,100.0,3,0,0,99,30
2020,20200604200322,4,15,3,1,1,1,1,2,1,1,1.0469133878518E7,15,1,100,6,110,99,99,9999,99999.99,3,0,0,99,600
2020,20200604200324,2,11,2,2,0,1,0,2,1,1,1.5504161933953E7,25,2,100,1,217,1,1,45,553.84,1,0,0,99,450
2020,20200604200325,2,14,3,1,1,1,1,2,1,1,4469613.883435,17,2,100,6,110,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200335,2,16,5,1,1,1,1,4,1,1,1.2447680272892E7,17,2,100,6,110,99,99,9999,99999.99,3,0,0,99,25
2020,20200604200352,1,14,5,1,1,1,1,4,1,1,9625842.52901,18,2,120,6,110,99,99,9999,99999.99,3,0,0,99,95
2020,20200604200368,2,16,5,1,1,1,1,4,1,1,5323051.147071,20,1,100,6,214,99,99,9999,99999.99,3,0,0,99,10
2020,20200604200380,2,16,5,1,1,1,1,4,1,1,1.5681028561706E7,18,1,100,6,111,99,99,9999,99999.99,3,0,0,99,31
2020,20200604200396,2,13,4,1,1,1,2,2,1,1,5110388.514143,16,2,100,6,110,99,99,9999,99999.99,3,0,0,99,150
2020,20200604200501,2,15,3,1,1,1,1,2,1,1,7863442.555306,32,2,100,1,217,0,1,50,1000.0,1,1,1,99,180
2020,20200604200516,2,14,2,1,0,1,0,2,1,1,5324502.446102,58,1,100,4,217,0,1,9995,1538.46,3,0,0,99,660
2020,20200604200522,3,9,2,1,0,1,0,2,1,1,4139156.685706,61,1,100,1,109,0,1,40,864.0,1,0,0,99,10
2020,20200604200526,1,15,2,2,0,1,0,2,1,1,8047388.754956,37,1,100,1,217,0,1,40,1080.0,1,0,0,99,0
2020,20200604200542,4,8,6,2,1,1,4,2,1,1,6927419.969037,57,2,100,5,105,0,1,35,334.0,3,0,0,99,140
2020,20200604200546,2,8,1,1,0,1,0,1,1,1,6118649.772374,85,1,100,2,213,99,99,9999,99999.99,3,0,0,99,120
2020,20200604200559,2,6,1,1,0,1,0,1,1,1,7520529.83448,79,1,100,3,102,99,99,9999,99999.99,3,0,0,99,0
2020,20200604200570,4,6,2,1,0,6,0,2,1,1,1.0479523865286E7,76,2,100,1,112,99,99,9999,99999.99,1,0,0,99,185
2020,20200604200576,2,1,1,2,0,1,0,1,1,1,7291607.455664,66,2,110,4,111,99,99,9999,99999.99,3,0,0,99,240
2020,20200604200585,1,6,4,2,1,1,1,3,1,1,1.3509972201534E7,38,1,100,6,105,0,2,32,400.0,1,1,0,99,0
2020,20200604200588,2,12,2,1,0,1,0,2,1,1,1.1954725053119E7,76,1,100,1,112,99,99,9999,99999.99,1,0,0,99,180
2020,20200604200589,5,10,1,2,0,1,0,1,1,1,4191053.21697,45,2,100,6,112,1,1,50,507.69,3,0,0,99,90
2020,20200604200603,3,14,3,1,0,1,0,3,1,1,7961722.739501,72,2,100,1,217,99,99,9999,99999.99,1,0,0,99,125
2020,20200604200611,1,8,1,2,0,1,0,1,1,1,3524673.132889,42,2,100,6,112,99,99,9999,99999.99,3,0,0,99,40
2020,20200604200615,1,13,1,1,0,1,0,1,1,1,3800511.559525,64,2,100,6,217,99,99,9999,99999.99,3,0,0,99,110
